transect,type,sample,density,guild
147,Inside,Sipunculid,0.021840022,Holoplankton
2,Outside,Sipunculid,0,Holoplankton
4,Outside,Sipunculid,0.209059233,Holoplankton
9,Outside,Sipunculid,0,Holoplankton
13,Outside,Sipunculid,0,Holoplankton
15,Outside,Sipunculid,0,Holoplankton
20,Outside,Sipunculid,0,Holoplankton
23,Outside,Sipunculid,0,Holoplankton
30,Outside,Sipunculid,0,Holoplankton
35,Outside,Sipunculid,0,Holoplankton
38,Outside,Sipunculid,0,Holoplankton
41,Outside,Sipunculid,0,Holoplankton
42,Outside,Sipunculid,0.176506391,Holoplankton
51,Outside,Sipunculid,0.327022375,Holoplankton
52,Outside,Sipunculid,0.613990941,Holoplankton
55,Outside,Sipunculid,0,Holoplankton
56,Outside,Sipunculid,0,Holoplankton
64,Outside,Sipunculid,0.079739036,Holoplankton
65,Outside,Sipunculid,0.265410959,Holoplankton
66,Outside,Sipunculid,0.098245614,Holoplankton
70,Outside,Sipunculid,0.158853158,Holoplankton
73,Outside,Sipunculid,0.401657635,Holoplankton
74,Outside,Sipunculid,2.210475733,Holoplankton
75,Outside,Sipunculid,0.135184509,Holoplankton
79,Outside,Sipunculid,0.299432112,Holoplankton
81,Outside,Sipunculid,0.394415358,Holoplankton
84,Outside,Sipunculid,0,Holoplankton
87,Outside,Sipunculid,0,Holoplankton
91,Outside,Sipunculid,0,Holoplankton
92,Outside,Sipunculid,0.001737091,Holoplankton
95,Outside,Sipunculid,0,Holoplankton
100,Outside,Sipunculid,0,Holoplankton
102,Outside,Sipunculid,0,Holoplankton
104,Outside,Sipunculid,0.012580594,Holoplankton
106,Outside,Sipunculid,0.18249883,Holoplankton
108,Outside,Sipunculid,0,Holoplankton
110,Outside,Sipunculid,0.004068348,Holoplankton
112,Outside,Sipunculid,0,Holoplankton
115,Outside,Sipunculid,0.009878982,Holoplankton
117,Outside,Sipunculid,0.012476606,Holoplankton
119,Outside,Sipunculid,0,Holoplankton
121,Outside,Sipunculid,0,Holoplankton
123,Outside,Sipunculid,0.087096774,Holoplankton
126,Outside,Sipunculid,0,Holoplankton
128,Outside,Sipunculid,0,Holoplankton
130,Outside,Sipunculid,0.00691085,Holoplankton
132,Outside,Sipunculid,0.030698388,Holoplankton
134,Outside,Sipunculid,0,Holoplankton
136,Outside,Sipunculid,0,Holoplankton
138,Outside,Sipunculid,0,Holoplankton
140,Outside,Sipunculid,0.018112296,Holoplankton
142,Outside,Sipunculid,0.044280443,Holoplankton
144,Outside,Sipunculid,0,Holoplankton
146,Outside,Sipunculid,0,Holoplankton
148,Outside,Sipunculid,0.050184892,Holoplankton
1,Inside,Stomatopod,0.461783439,Meroplankton
5,Inside,Stomatopod,1.521681298,Meroplankton
8,Inside,Stomatopod,1.46393972,Meroplankton
10,Inside,Stomatopod,0.603130755,Meroplankton
14,Inside,Stomatopod,0.295622513,Meroplankton
16,Inside,Stomatopod,0.123775142,Meroplankton
17,Inside,Stomatopod,0.495867769,Meroplankton
18,Inside,Stomatopod,0.144404332,Meroplankton
19,Inside,Stomatopod,0.258899676,Meroplankton
21,Inside,Stomatopod,0.106844741,Meroplankton
22,Inside,Stomatopod,0.137781001,Meroplankton
24,Inside,Stomatopod,0.091869545,Meroplankton
26,Inside,Stomatopod,0.105820106,Meroplankton
27,Inside,Stomatopod,0.317460317,Meroplankton
28,Inside,Stomatopod,0.393725008,Meroplankton
29,Inside,Stomatopod,0.220406142,Meroplankton
31,Inside,Stomatopod,0.650647948,Meroplankton
32,Inside,Stomatopod,0,Meroplankton
33,Inside,Stomatopod,0.094178082,Meroplankton
34,Inside,Stomatopod,0.038694075,Meroplankton
36,Inside,Stomatopod,2.20242915,Meroplankton
37,Inside,Stomatopod,0.809898763,Meroplankton
39,Inside,Stomatopod,1.388174807,Meroplankton
40,Inside,Stomatopod,1.07472712,Meroplankton
43,Inside,Stomatopod,0.40838259,Meroplankton
44,Inside,Stomatopod,1.010332951,Meroplankton
45,Inside,Stomatopod,0,Meroplankton
46,Inside,Stomatopod,0.011163829,Meroplankton
47,Inside,Stomatopod,0.002915452,Meroplankton
48,Inside,Stomatopod,0.020207123,Meroplankton
49,Inside,Stomatopod,0.061302682,Meroplankton
50,Inside,Stomatopod,0.016148567,Meroplankton
54,Inside,Stomatopod,0,Meroplankton
57,Inside,Stomatopod,0.281642348,Meroplankton
59,Inside,Stomatopod,0,Meroplankton
60,Inside,Stomatopod,0.651731161,Meroplankton
61,Inside,Stomatopod,1.636469901,Meroplankton
67,Inside,Stomatopod,0,Meroplankton
68,Inside,Stomatopod,0,Meroplankton
69,Inside,Stomatopod,0.007163324,Meroplankton
71,Inside,Stomatopod,0.068376068,Meroplankton
72,Inside,Stomatopod,0,Meroplankton
76,Inside,Stomatopod,0.023168259,Meroplankton
77,Inside,Stomatopod,0.016688919,Meroplankton
78,Inside,Stomatopod,0,Meroplankton
80,Inside,Stomatopod,0.080723281,Meroplankton
85,Inside,Stomatopod,0.132192494,Meroplankton
86,Inside,Stomatopod,0.331838014,Meroplankton
88,Inside,Stomatopod,0.0398142,Meroplankton
89,Inside,Stomatopod,0.004186553,Meroplankton
90,Inside,Stomatopod,0.007183636,Meroplankton
93,Inside,Stomatopod,0.150921659,Meroplankton
96,Inside,Stomatopod,0.026314965,Meroplankton
97,Inside,Stomatopod,0.061276142,Meroplankton
98,Inside,Stomatopod,0.01633441,Meroplankton
99,Inside,Stomatopod,0.013324704,Meroplankton
101,Inside,Stomatopod,0.011606314,Meroplankton
103,Inside,Stomatopod,0,Meroplankton
105,Inside,Stomatopod,0,Meroplankton
107,Inside,Stomatopod,0.134320647,Meroplankton
109,Inside,Stomatopod,0,Meroplankton
111,Inside,Stomatopod,0,Meroplankton
113,Inside,Stomatopod,0,Meroplankton
114,Inside,Stomatopod,0.035335689,Meroplankton
116,Inside,Stomatopod,0,Meroplankton
118,Inside,Stomatopod,0.177993528,Meroplankton
120,Inside,Stomatopod,0.014091123,Meroplankton
122,Inside,Stomatopod,0.204216074,Meroplankton
125,Inside,Stomatopod,0.17877095,Meroplankton
127,Inside,Stomatopod,0.026911864,Meroplankton
129,Inside,Stomatopod,0,Meroplankton
131,Inside,Stomatopod,0,Meroplankton
133,Inside,Stomatopod,0.004057618,Meroplankton
135,Inside,Stomatopod,5.958702065,Meroplankton
137,Inside,Stomatopod,0.108695652,Meroplankton
139,Inside,Stomatopod,5.560908465,Meroplankton
141,Inside,Stomatopod,0.040160643,Meroplankton
143,Inside,Stomatopod,0,Meroplankton
145,Inside,Stomatopod,0.50778996,Meroplankton
147,Inside,Stomatopod,0.027300027,Meroplankton
2,Outside,Stomatopod,0.168753402,Meroplankton
4,Outside,Stomatopod,0,Meroplankton
9,Outside,Stomatopod,0.131030375,Meroplankton
13,Outside,Stomatopod,0.002814523,Meroplankton
15,Outside,Stomatopod,0.296662546,Meroplankton
20,Outside,Stomatopod,0.026143791,Meroplankton
23,Outside,Stomatopod,0,Meroplankton
30,Outside,Stomatopod,0.028116214,Meroplankton
35,Outside,Stomatopod,0.050813008,Meroplankton
38,Outside,Stomatopod,0.17967434,Meroplankton
41,Outside,Stomatopod,0.02236511,Meroplankton
42,Outside,Stomatopod,0.015216068,Meroplankton
51,Outside,Stomatopod,0,Meroplankton
52,Outside,Stomatopod,0,Meroplankton
55,Outside,Stomatopod,0,Meroplankton
56,Outside,Stomatopod,0.025813113,Meroplankton
64,Outside,Stomatopod,0.166727075,Meroplankton
65,Outside,Stomatopod,0.166952055,Meroplankton
66,Outside,Stomatopod,0,Meroplankton
70,Outside,Stomatopod,0.003874467,Meroplankton
73,Outside,Stomatopod,0,Meroplankton
74,Outside,Stomatopod,0.091302259,Meroplankton
75,Outside,Stomatopod,0.062111801,Meroplankton
79,Outside,Stomatopod,0.036138358,Meroplankton
81,Outside,Stomatopod,0.013961606,Meroplankton
84,Outside,Stomatopod,0.008241141,Meroplankton
87,Outside,Stomatopod,0.028310206,Meroplankton
91,Outside,Stomatopod,0,Meroplankton
92,Outside,Stomatopod,0.018239458,Meroplankton
95,Outside,Stomatopod,0.078842436,Meroplankton
100,Outside,Stomatopod,0.000591996,Meroplankton
102,Outside,Stomatopod,0.034413536,Meroplankton
104,Outside,Stomatopod,0,Meroplankton
106,Outside,Stomatopod,0.021057557,Meroplankton
108,Outside,Stomatopod,0.017111567,Meroplankton
110,Outside,Stomatopod,0.018307567,Meroplankton
112,Outside,Stomatopod,0.003725782,Meroplankton
115,Outside,Stomatopod,0,Meroplankton
117,Outside,Stomatopod,0,Meroplankton
119,Outside,Stomatopod,0.041075429,Meroplankton
121,Outside,Stomatopod,0.197147651,Meroplankton
123,Outside,Stomatopod,0.741935484,Meroplankton
126,Outside,Stomatopod,0.03850385,Meroplankton
128,Outside,Stomatopod,0.018392013,Meroplankton
130,Outside,Stomatopod,0.06219765,Meroplankton
132,Outside,Stomatopod,0,Meroplankton
134,Outside,Stomatopod,0,Meroplankton
136,Outside,Stomatopod,0.314830157,Meroplankton
138,Outside,Stomatopod,0.043037196,Meroplankton
140,Outside,Stomatopod,0.100623868,Meroplankton
142,Outside,Stomatopod,0.022140221,Meroplankton
144,Outside,Stomatopod,0.041322314,Meroplankton
146,Outside,Stomatopod,0,Meroplankton
148,Outside,Stomatopod,0.01320655,Meroplankton
1,Inside,Terrestrial-Insects,0,Pleuston
5,Inside,Terrestrial-Insects,0,Pleuston
8,Inside,Terrestrial-Insects,1.040545389,Pleuston
10,Inside,Terrestrial-Insects,0,Pleuston
14,Inside,Terrestrial-Insects,1.205230244,Pleuston
16,Inside,Terrestrial-Insects,2.135121196,Pleuston
17,Inside,Terrestrial-Insects,0,Pleuston
18,Inside,Terrestrial-Insects,10.61371841,Pleuston
19,Inside,Terrestrial-Insects,0,Pleuston
21,Inside,Terrestrial-Insects,0,Pleuston
22,Inside,Terrestrial-Insects,0,Pleuston
24,Inside,Terrestrial-Insects,0,Pleuston
26,Inside,Terrestrial-Insects,0.105820106,Pleuston
27,Inside,Terrestrial-Insects,0,Pleuston
28,Inside,Terrestrial-Insects,0.67363888,Pleuston
29,Inside,Terrestrial-Insects,0,Pleuston
31,Inside,Terrestrial-Insects,0,Pleuston
32,Inside,Terrestrial-Insects,2.764015645,Pleuston
33,Inside,Terrestrial-Insects,0.077054795,Pleuston
34,Inside,Terrestrial-Insects,0.089480048,Pleuston
36,Inside,Terrestrial-Insects,0,Pleuston
37,Inside,Terrestrial-Insects,0.179977503,Pleuston
39,Inside,Terrestrial-Insects,0.00856898,Pleuston
40,Inside,Terrestrial-Insects,2.700811643,Pleuston
43,Inside,Terrestrial-Insects,0.064481462,Pleuston
44,Inside,Terrestrial-Insects,0,Pleuston
45,Inside,Terrestrial-Insects,0.092544987,Pleuston
46,Inside,Terrestrial-Insects,0.680993581,Pleuston
47,Inside,Terrestrial-Insects,0,Pleuston
48,Inside,Terrestrial-Insects,0.050517808,Pleuston
49,Inside,Terrestrial-Insects,0,Pleuston
50,Inside,Terrestrial-Insects,1.631005248,Pleuston
54,Inside,Terrestrial-Insects,0.109575989,Pleuston
57,Inside,Terrestrial-Insects,0.088225314,Pleuston
59,Inside,Terrestrial-Insects,0.019633508,Pleuston
60,Inside,Terrestrial-Insects,16.00814664,Pleuston
61,Inside,Terrestrial-Insects,0.146113384,Pleuston
67,Inside,Terrestrial-Insects,2.442906574,Pleuston
68,Inside,Terrestrial-Insects,0.304477612,Pleuston
69,Inside,Terrestrial-Insects,2.614613181,Pleuston
71,Inside,Terrestrial-Insects,9.692307692,Pleuston
72,Inside,Terrestrial-Insects,1.056034483,Pleuston
76,Inside,Terrestrial-Insects,3.431798436,Pleuston
77,Inside,Terrestrial-Insects,1.792389853,Pleuston
78,Inside,Terrestrial-Insects,1.783343392,Pleuston
80,Inside,Terrestrial-Insects,2.42815628,Pleuston
85,Inside,Terrestrial-Insects,0.308750962,Pleuston
86,Inside,Terrestrial-Insects,0.256867203,Pleuston
88,Inside,Terrestrial-Insects,0.162943302,Pleuston
89,Inside,Terrestrial-Insects,0.032236457,Pleuston
90,Inside,Terrestrial-Insects,0.434799047,Pleuston
93,Inside,Terrestrial-Insects,2.523041475,Pleuston
96,Inside,Terrestrial-Insects,0.277560227,Pleuston
97,Inside,Terrestrial-Insects,0.993073132,Pleuston
98,Inside,Terrestrial-Insects,0.91101459,Pleuston
99,Inside,Terrestrial-Insects,0.730193779,Pleuston
101,Inside,Terrestrial-Insects,1.088672238,Pleuston
103,Inside,Terrestrial-Insects,0.623733042,Pleuston
105,Inside,Terrestrial-Insects,0.360617243,Pleuston
107,Inside,Terrestrial-Insects,9.407611503,Pleuston
109,Inside,Terrestrial-Insects,2.935129387,Pleuston
111,Inside,Terrestrial-Insects,5.56626506,Pleuston
113,Inside,Terrestrial-Insects,0.155201342,Pleuston
114,Inside,Terrestrial-Insects,0.452738516,Pleuston
116,Inside,Terrestrial-Insects,0.332709503,Pleuston
118,Inside,Terrestrial-Insects,5.833333333,Pleuston
120,Inside,Terrestrial-Insects,0.295913574,Pleuston
122,Inside,Terrestrial-Insects,2.088274045,Pleuston
125,Inside,Terrestrial-Insects,2.877094972,Pleuston
127,Inside,Terrestrial-Insects,0.074007625,Pleuston
129,Inside,Terrestrial-Insects,0,Pleuston
131,Inside,Terrestrial-Insects,0.289017341,Pleuston
133,Inside,Terrestrial-Insects,0.497058227,Pleuston
135,Inside,Terrestrial-Insects,12.7826942,Pleuston
137,Inside,Terrestrial-Insects,7.729468599,Pleuston
139,Inside,Terrestrial-Insects,1.14934618,Pleuston
141,Inside,Terrestrial-Insects,0.510613884,Pleuston
143,Inside,Terrestrial-Insects,0.121580547,Pleuston
145,Inside,Terrestrial-Insects,1.557991922,Pleuston
147,Inside,Terrestrial-Insects,2.388752389,Pleuston
2,Outside,Terrestrial-Insects,0,Pleuston
4,Outside,Terrestrial-Insects,0.116144019,Pleuston
9,Outside,Terrestrial-Insects,0.047647409,Pleuston
13,Outside,Terrestrial-Insects,0,Pleuston
15,Outside,Terrestrial-Insects,0.027812114,Pleuston
20,Outside,Terrestrial-Insects,0,Pleuston
23,Outside,Terrestrial-Insects,0.236071766,Pleuston
30,Outside,Terrestrial-Insects,0,Pleuston
35,Outside,Terrestrial-Insects,0,Pleuston
38,Outside,Terrestrial-Insects,0,Pleuston
41,Outside,Terrestrial-Insects,0,Pleuston
42,Outside,Terrestrial-Insects,0.073037127,Pleuston
51,Outside,Terrestrial-Insects,0.034423408,Pleuston
52,Outside,Terrestrial-Insects,0.060392552,Pleuston
55,Outside,Terrestrial-Insects,0.015243902,Pleuston
56,Outside,Terrestrial-Insects,0,Pleuston
64,Outside,Terrestrial-Insects,0,Pleuston
65,Outside,Terrestrial-Insects,0.004280822,Pleuston
66,Outside,Terrestrial-Insects,0.038596491,Pleuston
70,Outside,Terrestrial-Insects,0.054242542,Pleuston
73,Outside,Terrestrial-Insects,0.03187759,Pleuston
74,Outside,Terrestrial-Insects,0.014416146,Pleuston
75,Outside,Terrestrial-Insects,0.040189989,Pleuston
79,Outside,Terrestrial-Insects,0.067114094,Pleuston
81,Outside,Terrestrial-Insects,0.066317627,Pleuston
84,Outside,Terrestrial-Insects,0.030217516,Pleuston
87,Outside,Terrestrial-Insects,0.04548197,Pleuston
91,Outside,Terrestrial-Insects,0.075385494,Pleuston
92,Outside,Terrestrial-Insects,0.033873279,Pleuston
95,Outside,Terrestrial-Insects,0.089415176,Pleuston
100,Outside,Terrestrial-Insects,0.068671561,Pleuston
102,Outside,Terrestrial-Insects,0,Pleuston
104,Outside,Terrestrial-Insects,0.073910992,Pleuston
106,Outside,Terrestrial-Insects,0.070191858,Pleuston
108,Outside,Terrestrial-Insects,0.119780972,Pleuston
110,Outside,Terrestrial-Insects,0.044751831,Pleuston
112,Outside,Terrestrial-Insects,0,Pleuston
115,Outside,Terrestrial-Insects,0.128426772,Pleuston
117,Outside,Terrestrial-Insects,0.041588688,Pleuston
119,Outside,Terrestrial-Insects,0,Pleuston
121,Outside,Terrestrial-Insects,0.025167785,Pleuston
123,Outside,Terrestrial-Insects,0.019354839,Pleuston
126,Outside,Terrestrial-Insects,0.176017602,Pleuston
128,Outside,Terrestrial-Insects,0.081450342,Pleuston
130,Outside,Terrestrial-Insects,0.138217001,Pleuston
132,Outside,Terrestrial-Insects,0.514198005,Pleuston
134,Outside,Terrestrial-Insects,0,Pleuston
136,Outside,Terrestrial-Insects,0,Pleuston
138,Outside,Terrestrial-Insects,0.27051952,Pleuston
140,Outside,Terrestrial-Insects,0.004024955,Pleuston
142,Outside,Terrestrial-Insects,0.029520295,Pleuston
144,Outside,Terrestrial-Insects,0.103305785,Pleuston
146,Outside,Terrestrial-Insects,0.088365243,Pleuston
148,Outside,Terrestrial-Insects,0.150554675,Pleuston
1,Inside,Total.Meroplankton,27.88216561,Misc
5,Inside,Total.Meroplankton,36.31550944,Misc
8,Inside,Total.Meroplankton,63.52350197,Misc
10,Inside,Total.Meroplankton,44.98158379,Misc
14,Inside,Total.Meroplankton,14.98578738,Misc
16,Inside,Total.Meroplankton,76.66322847,Misc
17,Inside,Total.Meroplankton,18.67768595,Misc
18,Inside,Total.Meroplankton,180.0722022,Misc
19,Inside,Total.Meroplankton,35.18122977,Misc
21,Inside,Total.Meroplankton,11.91318865,Misc
22,Inside,Total.Meroplankton,0.286439449,Misc
24,Inside,Total.Meroplankton,29.56361966,Misc
26,Inside,Total.Meroplankton,15.66666667,Misc
27,Inside,Total.Meroplankton,0.99537037,Misc
28,Inside,Total.Meroplankton,65.94893879,Misc
29,Inside,Total.Meroplankton,2.65230312,Misc
31,Inside,Total.Meroplankton,9.325053996,Misc
32,Inside,Total.Meroplankton,2.992177314,Misc
33,Inside,Total.Meroplankton,0.730593607,Misc
34,Inside,Total.Meroplankton,43.91777509,Misc
36,Inside,Total.Meroplankton,316,Misc
37,Inside,Total.Meroplankton,105.1368579,Misc
39,Inside,Total.Meroplankton,2.793487575,Misc
40,Inside,Total.Meroplankton,49.45983767,Misc
43,Inside,Total.Meroplankton,195.4701773,Misc
44,Inside,Total.Meroplankton,86.9804822,Misc
45,Inside,Total.Meroplankton,15.80719794,Misc
46,Inside,Total.Meroplankton,5.788445437,Misc
47,Inside,Total.Meroplankton,0.049562682,Misc
48,Inside,Total.Meroplankton,15.57211417,Misc
49,Inside,Total.Meroplankton,52.21966794,Misc
50,Inside,Total.Meroplankton,22.10738797,Misc
54,Inside,Total.Meroplankton,31.22439257,Misc
57,Inside,Total.Meroplankton,19.2738378,Misc
59,Inside,Total.Meroplankton,12.82068063,Misc
60,Inside,Total.Meroplankton,338.802444,Misc
61,Inside,Total.Meroplankton,104.3834015,Misc
67,Inside,Total.Meroplankton,48.94117647,Misc
68,Inside,Total.Meroplankton,0.220895522,Misc
69,Inside,Total.Meroplankton,4.233524355,Misc
71,Inside,Total.Meroplankton,196.3487179,Misc
72,Inside,Total.Meroplankton,12.43534483,Misc
76,Inside,Total.Meroplankton,6.962061975,Misc
77,Inside,Total.Meroplankton,31.44192256,Misc
78,Inside,Total.Meroplankton,4.96077248,Misc
80,Inside,Total.Meroplankton,27.13916694,Misc
85,Inside,Total.Meroplankton,0.834804654,Misc
86,Inside,Total.Meroplankton,2.046334419,Misc
88,Inside,Total.Meroplankton,0.783749908,Misc
89,Inside,Total.Meroplankton,0.091685506,Misc
90,Inside,Total.Meroplankton,0.244243639,Misc
93,Inside,Total.Meroplankton,3.51843318,Misc
96,Inside,Total.Meroplankton,0.309827386,Misc
97,Inside,Total.Meroplankton,2.795057946,Misc
98,Inside,Total.Meroplankton,1.640494487,Misc
99,Inside,Total.Meroplankton,0.307229604,Misc
101,Inside,Total.Meroplankton,5.793871866,Misc
103,Inside,Total.Meroplankton,0.115390613,Misc
105,Inside,Total.Meroplankton,0.130828581,Misc
107,Inside,Total.Meroplankton,36.67470294,Misc
109,Inside,Total.Meroplankton,34.89542715,Misc
111,Inside,Total.Meroplankton,7.891566265,Misc
113,Inside,Total.Meroplankton,1.447147651,Misc
114,Inside,Total.Meroplankton,5.618374558,Misc
116,Inside,Total.Meroplankton,0.056144729,Misc
118,Inside,Total.Meroplankton,4.360841424,Misc
120,Inside,Total.Meroplankton,0.232503523,Misc
122,Inside,Total.Meroplankton,38.70223979,Misc
125,Inside,Total.Meroplankton,1.125698324,Misc
127,Inside,Total.Meroplankton,0.143529939,Misc
129,Inside,Total.Meroplankton,0.009807768,Misc
131,Inside,Total.Meroplankton,0.057803468,Misc
133,Inside,Total.Meroplankton,0.103469264,Misc
135,Inside,Total.Meroplankton,15.71288102,Misc
137,Inside,Total.Meroplankton,4.559178744,Misc
139,Inside,Total.Meroplankton,29.72929571,Misc
141,Inside,Total.Meroplankton,17.71944923,Misc
143,Inside,Total.Meroplankton,0.069908815,Misc
145,Inside,Total.Meroplankton,0.90017311,Misc
147,Inside,Total.Meroplankton,2.148512149,Misc
2,Outside,Total.Meroplankton,20.60424605,Misc
4,Outside,Total.Meroplankton,23.91695703,Misc
9,Outside,Total.Meroplankton,12.90053603,Misc
13,Outside,Total.Meroplankton,0.033774275,Misc
15,Outside,Total.Meroplankton,6.131025958,Misc
20,Outside,Total.Meroplankton,95.59477124,Misc
23,Outside,Total.Meroplankton,0,Misc
30,Outside,Total.Meroplankton,0.229615745,Misc
35,Outside,Total.Meroplankton,18.45528455,Misc
38,Outside,Total.Meroplankton,7.560359349,Misc
41,Outside,Total.Meroplankton,9.793122729,Misc
42,Outside,Total.Meroplankton,13.43883141,Misc
51,Outside,Total.Meroplankton,13.10671256,Misc
52,Outside,Total.Meroplankton,61.57020634,Misc
55,Outside,Total.Meroplankton,6.890243902,Misc
56,Outside,Total.Meroplankton,13.08724832,Misc
64,Outside,Total.Meroplankton,39.38745922,Misc
65,Outside,Total.Meroplankton,38.98116438,Misc
66,Outside,Total.Meroplankton,2.396491228,Misc
70,Outside,Total.Meroplankton,0.925997675,Misc
73,Outside,Total.Meroplankton,41.09977686,Misc
74,Outside,Total.Meroplankton,32.58049015,Misc
75,Outside,Total.Meroplankton,4.048227987,Misc
79,Outside,Total.Meroplankton,28.06401652,Misc
81,Outside,Total.Meroplankton,8.094240838,Misc
84,Outside,Total.Meroplankton,0.202532278,Misc
87,Outside,Total.Meroplankton,0.195386829,Misc
91,Outside,Total.Meroplankton,0.016561965,Misc
92,Outside,Total.Meroplankton,0.616233118,Misc
95,Outside,Total.Meroplankton,0.153153697,Misc
100,Outside,Total.Meroplankton,0.031375799,Misc
102,Outside,Total.Meroplankton,0.206481216,Misc
104,Outside,Total.Meroplankton,0.221732977,Misc
106,Outside,Total.Meroplankton,12.24847918,Misc
108,Outside,Total.Meroplankton,0.636550308,Misc
110,Outside,Total.Meroplankton,4.943043124,Misc
